idex,two-k,fifteen-Hun,weight,age,reps
0.695035457611084,0.3125,0.499429851770401,0.3087720274925232,0.4444444477558136,0.692307710647583
0.6973995566368103,0.24999995529651642,0.45610031485557556,0.42456135153770447,0.1111111119389534,0.692307710647583
0.6997635960578918,0.39583322405815125,0.65108323097229,0.41052621603012085,0.1111111119389534,0.5384615659713745
0.7021276354789734,0.3541666269302368,0.3854047954082489,0.25614047050476074,0.2222222238779068,0.5384615659713745
0.7044917345046997,0.8333333134651184,0.7662485837936401,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.7068557739257812,0.6666666269302368,0.7890535593032837,0.6912279725074768,0.2222222238779068,0.8461538553237915
0.7092198729515076,0.7083332538604736,0.7126567363739014,0.7263156771659851,0.4444444477558136,0.8461538553237915
0.7115839123725891,0.5624999403953552,0.8232610821723938,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.7139480113983154,0.7083332538604736,0.6316989660263062,0.8982455730438232,0.2222222238779068,0.8461538553237915
0.716312050819397,0.7916666865348816,0.7639679908752441,0.6877192258834839,0.6666666865348816,0.8461538553237915
0.7186761498451233,0.4791666865348816,0.41505134105682373,0.4070174992084503,0.4444444477558136,0.8461538553237915
0.7210401892662048,0.49999991059303284,0.4515393078327179,0.37543848156929016,0.3333333432674408,0.8461538553237915
0.7234042286872864,0.39583322405815125,0.5336374044418335,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.7257683277130127,0.29166656732559204,0.3990877866744995,0.3543859124183655,0.4444444477558136,0.8461538553237915
0.7281323671340942,0.22916673123836517,0.41391104459762573,0.2771930396556854,0.5555555820465088,0.8461538553237915
0.7304964661598206,0.39583322405815125,0.6248573660850525,0.48421064019203186,0.5555555820465088,0.3076923191547394
0.7328605055809021,0.6666666269302368,0.6077536940574646,0.9684209823608398,0.4444444477558136,0.8461538553237915
0.7352246046066284,0.4166666567325592,0.6989737749099731,0.4035087823867798,0.1111111119389534,0.692307710647583
0.73758864402771,0.7291666269302368,0.5473204255104065,0.7754385471343994,0.4444444477558136,0.692307710647583
0.7399527430534363,0.3125,0.5746864080429077,0.3087720274925232,0.4444444477558136,0.692307710647583
0.7423167824745178,0.24999995529651642,0.5131128430366516,0.42456135153770447,0.1111111119389534,0.692307710647583
0.7446808218955994,0.24999995529651642,0.543899655342102,0.19298245012760162,0.4444444477558136,0.4615384638309479
0.7470449209213257,0,0.5153934359550476,0.12631574273109436,0.3333333432674408,0.3076923191547394
0.7494089603424072,0.3750000298023224,0.5461801290512085,0.20701760053634644,0.4444444477558136,0.23076923191547394
0.7517730593681335,0.8333333134651184,0.8597490787506104,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.7541370987892151,0.6666666269302368,0.877993106842041,0.6912279725074768,0.2222222238779068,0.8461538553237915
0.7565011978149414,0.5624999403953552,0.703534722328186,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.758865237236023,0.7916666865348816,0.7787913084030151,0.6877192258834839,0.6666666865348816,0.8461538553237915
0.7612293362617493,0.49999991059303284,0.5347775816917419,0.37543848156929016,0.3333333432674408,0.8461538553237915
0.7635933756828308,0.29166656732559204,0.6476624608039856,0.17192988097667694,0.2222222238779068,0.8461538553237915
0.7659574747085571,0.39583322405815125,0.5473204255104065,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.7683215141296387,0.29166656732559204,0.3899657726287842,0.11228059232234955,0.7777777910232544,0.8461538553237915
0.7706855535507202,0.22916673123836517,0.5108323097229004,0.2771930396556854,0.5555555820465088,0.8461538553237915
0.7730496525764465,0.29166656732559204,0.4811858534812927,0.3543859124183655,0.4444444477558136,0.7692307829856873
0.7754136919975281,0.39583322405815125,0.6898517608642578,0.48421064019203186,0.5555555820465088,0.3076923191547394
0.7777777910232544,0.4791666865348816,0.41505134105682373,0.4070174992084503,0.4444444477558136,0.23076923191547394
0.7801418304443359,0.39583322405815125,0.6795894503593445,0.41052621603012085,0.1111111119389534,0.5384615659713745
0.7825059294700623,0.3541666269302368,0.4344356060028076,0.25614047050476074,0.2222222238779068,0.5384615659713745
0.7848699688911438,0.08333325386047363,0.27366015315055847,0.4877193570137024,0.3333333432674408,0.5384615659713745
0.7872340679168701,0.7500000596046448,0.637400209903717,0.9368420243263245,0.3333333432674408,0.38461539149284363
0.7895981073379517,0.39583322405815125,0.7023944854736328,0.41052621603012085,0.1111111119389534,0.5384615659713745
0.7919621467590332,0.3541666269302368,0.5290763974189758,0.25614047050476074,0.2222222238779068,0.5384615659713745
0.7943262457847595,0.8333333134651184,0.7936145663261414,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.7966902852058411,0.7916666865348816,0.7742303013801575,0.6877192258834839,0.6666666865348816,0.8461538553237915
0.7990543842315674,0.5624999403953552,0.6351196765899658,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.8014184236526489,0.29166656732559204,0.5518813729286194,0.17192988097667694,0.2222222238779068,0.8461538553237915
0.8037825226783752,0.29166656732559204,0.4777650237083435,0.3543859124183655,0.4444444477558136,0.8461538553237915
0.8061465620994568,0.39583322405815125,0.6077536940574646,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.8085106611251831,0.49999991059303284,0.5655643939971924,0.37543848156929016,0.3333333432674408,0.8461538553237915
0.8108747005462646,0.4791666865348816,0.41505134105682373,0.4070174992084503,0.4444444477558136,0.8461538553237915
0.813238799571991,0.22916673123836517,0.4663625955581665,0.2771930396556854,0.5555555820465088,0.8461538553237915
0.8156028389930725,0.6666666269302368,0.8415051102638245,0.6912279725074768,0.2222222238779068,0.5384615659713745
0.817966878414154,0.39583322405815125,0.6396806836128235,0.48421064019203186,0.5555555820465088,0.38461539149284363
0.8203309774398804,0.7083332538604736,0.8551880717277527,0.7263156771659851,0.4444444477558136,0.3076923191547394
0.8226950168609619,0.7083332538604736,0.7685289978981018,0.8982455730438232,0.2222222238779068,0.1538461595773697
0.8250591158866882,0.7291666269302368,0.6556441783905029,0.7754385471343994,0.4444444477558136,0.692307710647583
0.8274231553077698,0.24999995529651642,0.5655643939971924,0.42456135153770447,0.1111111119389534,0.692307710647583
0.8297872543334961,0,0.499429851770401,0.12631574273109436,0.3333333432674408,0.692307710647583
0.8321512937545776,0.458333283662796,0.5553021430969238,0.13684216141700745,0.3333333432674408,0.38461539149284363
0.834515392780304,0.6666666269302368,0.7080957293510437,0.9684209823608398,0.4444444477558136,0.8461538553237915
0.8368794322013855,0.24999995529651642,0.6134549379348755,0.42456135153770447,0.1111111119389534,0.692307710647583
0.839243471622467,0.24999995529651642,0.4834662973880768,0.19298245012760162,0.4444444477558136,0.692307710647583
0.8416075706481934,0.458333283662796,0.57012540102005,0.13684216141700745,0.3333333432674408,0.692307710647583
0.8439716100692749,0.3125,0.5302165746688843,0.3087720274925232,0.4444444477558136,0.692307710647583
0.8463357090950012,0.39583322405815125,0.7696692943572998,0.41052621603012085,0.1111111119389534,0.5384615659713745
0.8486997485160828,0.3541666269302368,0.5017102956771851,0.25614047050476074,0.2222222238779068,0.5384615659713745
0.8510638475418091,0.08333325386047363,0.12314707785844803,0.4877193570137024,0.3333333432674408,0.38461539149284363
0.8534278869628906,0.8333333134651184,0.8711516261100769,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.8557919859886169,0.7916666865348816,0.798175573348999,0.6877192258834839,0.6666666865348816,0.8461538553237915
0.8581560254096985,0.6666666269302368,0.7787913084030151,0.9684209823608398,0.4444444477558136,0.8461538553237915
0.86052006483078,0.49999991059303284,0.5974913835525513,0.37543848156929016,0.3333333432674408,0.8461538553237915
0.8628841638565063,0.4791666865348816,0.45610031485557556,0.4070174992084503,0.4444444477558136,0.8461538553237915
0.8652482032775879,0.29166656732559204,0.4834662973880768,0.11228059232234955,0.7777777910232544,0.8461538553237915
0.8676123023033142,0.5624999403953552,0.4925883114337921,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.8699763417243958,0,0.4515393078327179,0.12631574273109436,0.3333333432674408,0.8461538553237915
0.8723404407501221,0.39583322405815125,0.3568985164165497,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.8747044801712036,0.22916673123836517,0.36145952343940735,0.2771930396556854,0.5555555820465088,0.8461538553237915
0.8770685791969299,0.6666666269302368,0.8129988312721252,0.6912279725074768,0.2222222238779068,0.7692307829856873
0.8794326186180115,0.7083332538604736,0.703534722328186,0.8982455730438232,0.2222222238779068,0.23076923191547394
0.8817967176437378,0.7083332538604736,0.8494868278503418,0.7263156771659851,0.4444444477558136,0.1538461595773697
0.8841607570648193,0.29166656732559204,0.503990888595581,0.3543859124183655,0.4444444477558136,0.1538461595773697
0.8865247964859009,0.6666666269302368,0.9167616367340088,0.6912279725074768,0.2222222238779068,0.8461538553237915
0.8888888955116272,0.8333333134651184,0.6294184923171997,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.8912529349327087,0.7916666865348816,0.798175573348999,0.6877192258834839,0.6666666865348816,1
0.8936170339584351,0.7083332538604736,0.6647661924362183,0.7263156771659851,0.4444444477558136,1
0.8959810733795166,0.29166656732559204,0.5108323097229004,0.3543859124183655,0.4444444477558136,0.8461538553237915
0.8983451724052429,0.29166656732559204,0.5895096659660339,0.17192988097667694,0.2222222238779068,0.8461538553237915
0.9007092118263245,0.39583322405815125,0.48802730441093445,0.34035077691078186,0.4444444477558136,0.8461538553237915
0.9030733108520508,0.5624999403953552,0.6351196765899658,0.6842105388641357,0.3333333432674408,0.8461538553237915
0.9054373502731323,0.29166656732559204,0.34663623571395874,0.11228059232234955,0.7777777910232544,0.8461538553237915
0.9078013896942139,0.22916673123836517,0.4606613218784332,0.2771930396556854,0.5555555820465088,0.8461538553237915
0.9101654887199402,0.7500000596046448,0.6795894503593445,0.3684210479259491,0.4444444477558136,0.5384615659713745
0.9125295281410217,0.7083332538604736,0.8129988312721252,0.8982455730438232,0.2222222238779068,0.38461539149284363
0.914893627166748,0.4791666865348816,0.3785632252693176,0.4070174992084503,0.4444444477558136,0.23076923191547394
0.9172576665878296,0.08333325386047363,0.2759406864643097,0.4877193570137024,0.3333333432674408,0.07692307978868484
0.9196217656135559,0.6666666269302368,0.6031926870346069,0.9684209823608398,0.4444444477558136,0.8461538553237915
0.9219858050346375,0.7291666269302368,0.5199543833732605,0.7754385471343994,0.4444444477558136,0.692307710647583
0.9243499040603638,0.4166666567325592,0.4971493184566498,0.4035087823867798,0.1111111119389534,0.692307710647583
0.9267139434814453,0.24999995529651642,0.5895096659660339,0.42456135153770447,0.1111111119389534,0.692307710647583
0.9290780425071716,0,0.3968072235584259,0.12631574273109436,0.3333333432674408,0.692307710647583
0.9314420819282532,0.3125,0.364880234003067,0.3087720274925232,0.4444444477558136,0.692307710647583
0.9338061213493347,0.3750000298023224,0.5895096659660339,0.20701760053634644,0.4444444477558136,0.23076923191547394
0.936170220375061,0.8333333134651184,0.7058151960372925,0.8280701041221619,0.6666666865348816,0.8461538553237915
0.9385342597961426,0.7916666865348816,0.8472063541412354,0.6877192258834839,0.6666666865348816,0.692307710647583
0.9408983588218689,0.7083332538604736,0.6134549379348755,0.7263156771659851,0.4444444477558136,1
0.9432623982429504,0.5624999403953552,0.5290763974189758,0.6842105388641357,0.3333333432674408,0.692307710647583
0.9456264972686768,0.39583322405815125,0.6704674959182739,0.34035077691078186,0.4444444477558136,0.692307710647583
0.9479905366897583,0.29166656732559204,0.5302165746688843,0.17192988097667694,0.2222222238779068,0.692307710647583
0.9503546357154846,0.6666666269302368,0.7149373292922974,0.6912279725074768,0.2222222238779068,0.23076923191547394
0.9527186751365662,0.4166666567325592,0.6191562414169312,0.4035087823867798,0.1111111119389534,0.5384615659713745
0.9550827145576477,0,0.4253135025501251,0.12631574273109436,0.3333333432674408,0.8461538553237915
0.957446813583374,0.7291666269302368,0.47092360258102417,0.7754385471343994,0.4444444477558136,0.3076923191547394
0.9598108530044556,0.3750000298023224,0.508551836013794,0.20701760053634644,0.4444444477558136,0.3076923191547394
0.9621749520301819,0.24999995529651642,0.5131128430366516,0.42456135153770447,0.1111111119389534,0.07692307978868484
0.9645389914512634,0.6666666269302368,0,0.9684209823608398,0.4444444477558136,0.07692307978868484
0.9669030904769897,0.8333333134651184,0.7936145663261414,0.8280701041221619,0.6666666865348816,0.692307710647583
0.9692671298980713,0.7083332538604736,0.6887114644050598,0.8982455730438232,0.2222222238779068,0.692307710647583
0.9716312289237976,0.29166656732559204,0.499429851770401,0.11228059232234955,0.7777777910232544,0.692307710647583
0.9739952683448792,0.39583322405815125,0.5518813729286194,0.34035077691078186,0.4444444477558136,0.692307710647583
0.9763593673706055,0.5624999403953552,0.26795896887779236,0.6842105388641357,0.3333333432674408,0.692307710647583
0.978723406791687,0.29166656732559204,0.5256555676460266,0.3543859124183655,0.4444444477558136,0.3076923191547394
0.9810874462127686,0.39583322405815125,0.6066133975982666,0.48421064019203186,0.5555555820465088,0.23076923191547394
0.9834515452384949,0.3541666269302368,0.36145952343940735,0.25614047050476074,0.2222222238779068,0.38461539149284363
0.9858155846595764,0.7291666269302368,0.5290763974189758,0.7754385471343994,0.4444444477558136,0.5384615659713745
0.9881796836853027,0,0.42189276218414307,0.12631574273109436,0.3333333432674408,0.692307710647583
0.9905437231063843,0.3125,0.2109464406967163,0.3087720274925232,0.4444444477558136,0.5384615659713745
0.9929078221321106,0.3750000298023224,0.6043329238891602,0.20701760053634644,0.4444444477558136,0.3076923191547394
0.9952718615531921,0.4166666567325592,0.6442416310310364,0.4035087823867798,0.1111111119389534,0.23076923191547394
0.9976359605789185,0.24999995529651642,0.499429851770401,0.42456135153770447,0.1111111119389534,0.23076923191547394
1,0.3541666269302368,0.57012540102005,0.4666667878627777,0.6666666865348816,0
